"Begin Time - msec","End Time - msec","Duration - msec","master_segm","File","File Path"
32750,33828,1078,"segm_7","antwerp4a_run2_segm.eaf"
35484,36609,1125,"segm_8","antwerp4a_run2_segm.eaf"
58531,59687,1156,"segm_9","antwerp4a_run2_segm.eaf"
59687,64314,4627,"segm_10","antwerp4a_run2_segm.eaf"
65609,68468,2859,"segm_11","antwerp4a_run2_segm.eaf"

6618,7906,1288,"segm_1","antwerp4b_run1_segm.eaf"
31438,32894,1456,"segm_2","antwerp4b_run1_segm.eaf"

45694,46221,527,"segm_1","antwerp4b_run2_segm.eaf"

1221,2683,1462,"segm_1","antwerp5a_run1_segm.eaf"
4297,6846,2549,"segm_2","antwerp5a_run1_segm.eaf"
7457,10103,2646,"segm_3","antwerp5a_run1_segm.eaf"
10103,14014,3911,"segm_4","antwerp5a_run1_segm.eaf"
14014,15702,1688,"segm_5","antwerp5a_run1_segm.eaf"
15702,19471,3769,"segm_6","antwerp5a_run1_segm.eaf"
19471,22264,2793,"segm_7","antwerp5a_run1_segm.eaf"
22264,24773,2509,"segm_8","antwerp5a_run1_segm.eaf"
24773,28113,3340,"segm_9","antwerp5a_run1_segm.eaf"
28113,29981,1868,"segm_10","antwerp5a_run1_segm.eaf"
29981,31952,1971,"segm_11","antwerp5a_run1_segm.eaf"
31952,33306,1354,"segm_12","antwerp5a_run1_segm.eaf"
33306,35438,2132,"segm_13","antwerp5a_run1_segm.eaf"
38863,42466,3603,"segm_14","antwerp5a_run1_segm.eaf"
43778,52122,8344,"segm_15","antwerp5a_run1_segm.eaf"
52122,54888,2766,"segm_16","antwerp5a_run1_segm.eaf"
70698,73426,2728,"segm_17","antwerp5a_run1_segm.eaf"

4949,8703,3754,"segm_1","antwerp5a_run2_segm.eaf"
8703,10864,2161,"segm_2","antwerp5a_run2_segm.eaf"
10864,14211,3347,"segm_3","antwerp5a_run2_segm.eaf"
14211,16076,1865,"segm_4","antwerp5a_run2_segm.eaf"
16076,19271,3195,"segm_5","antwerp5a_run2_segm.eaf"
19271,20415,1144,"segm_6","antwerp5a_run2_segm.eaf"
20415,21432,1017,"segm_7","antwerp5a_run2_segm.eaf"
21432,22949,1517,"segm_8","antwerp5a_run2_segm.eaf"
22949,24644,1695,"segm_9","antwerp5a_run2_segm.eaf"
24644,28974,4330,"segm_10","antwerp5a_run2_segm.eaf"
28974,32296,3322,"segm_11","antwerp5a_run2_segm.eaf"
32296,33724,1428,"segm_12","antwerp5a_run2_segm.eaf"
33724,36466,2742,"segm_13","antwerp5a_run2_segm.eaf"
36466,39355,2889,"segm_14","antwerp5a_run2_segm.eaf"
39355,42466,3111,"segm_15","antwerp5a_run2_segm.eaf"
42466,45661,3195,"segm_16","antwerp5a_run2_segm.eaf"
47237,49542,2305,"segm_17","antwerp5a_run2_segm.eaf"
49542,51474,1932,"segm_18","antwerp5a_run2_segm.eaf"
55677,59686,4009,"segm_19","antwerp5a_run2_segm.eaf"
59686,63933,4247,"segm_20","antwerp5a_run2_segm.eaf"
64423,66330,1907,"segm_21","antwerp5a_run2_segm.eaf"
66330,67559,1229,"segm_22","antwerp5a_run2_segm.eaf"
67559,69693,2134,"segm_23","antwerp5a_run2_segm.eaf"
71525,73093,1568,"segm_24","antwerp5a_run2_segm.eaf"
78584,81676,3092,"segm_25","antwerp5a_run2_segm.eaf"

2462,5597,3135,"segm_1","antwerp5b_run1_segm.eaf"
5597,7701,2104,"segm_2","antwerp5b_run1_segm.eaf"
7701,9119,1418,"segm_3","antwerp5b_run1_segm.eaf"
9119,10253,1134,"segm_4","antwerp5b_run1_segm.eaf"
11656,13328,1672,"segm_5","antwerp5b_run1_segm.eaf"
13746,18089,4343,"segm_6","antwerp5b_run1_segm.eaf"
18089,20925,2836,"segm_7","antwerp5b_run1_segm.eaf"
20925,21552,627,"segm_8","antwerp5b_run1_segm.eaf"
21552,22417,865,"segm_9","antwerp5b_run1_segm.eaf"
22417,26059,3642,"segm_10","antwerp5b_run1_segm.eaf"
